03.01.2015;11:30:00;T704                          ;402113;1;1
03.01.2015;11:30:00;T704                          ;402363;1;1
03.01.2015;11:30:00;T704                          ;402498;1;1
03.01.2015;11:30:00;T704                          ;402499;1;1
03.01.2015;11:30:00;T704                          ;402500;1;1
03.01.2015;11:30:00;T704                          ;402604;1;1
03.01.2015;11:30:00;T704                          ;406679;1;1
03.01.2015;11:30:00;T704                          ;406680;1;1
03.01.2015;11:30:00;T704                          ;406681;1;1
03.01.2015;11:30:00;T704                          ;409115;1;1
03.01.2015;11:30:00;T704                          ;765745;1;1
03.01.2015;11:30:00;T704                          ;778624;1;1
03.01.2015;11:30:00;T704                          ;778625;1;1
03.01.2015;11:30:00;T704                          ;7029225;1;1
03.01.2015;11:30:00;T704                          ;7062730;1;1
03.01.2015;11:30:00;T704                          ;7014557;2;2
03.01.2015;11:30:00;T704                          ;402337;1;1
03.01.2015;11:30:00;T704                          ;402603;1;1
03.01.2015;11:30:00;T704                          ;409111;2;0
03.01.2015;11:30:00;T704                          ;755582;1;1
03.01.2015;11:30:00;T704                          ;768953;2;2
03.01.2015;11:30:00;T704                          ;772334;1;1
03.01.2015;11:30:00;T704                          ;7011607;2;2
03.01.2015;11:30:00;T704                          ;7011608;2;2
03.01.2015;11:30:00;T704                          ;7030767;1;1
03.01.2015;11:30:00;T704                          ;7042503;1;1
03.01.2015;11:30:00;T704                          ;7042505;1;1
03.01.2015;11:30:00;T704                          ;7051463;2;2
03.01.2015;11:30:00;T704                          ;7062787;1;1
03.01.2015;11:30:00;T704                          ;7062788;1;0
03.01.2015;11:30:00;T704                          ;7065846;2;2
03.01.2015;11:30:00;T704                          ;402228;2;2
03.01.2015;11:30:00;T704                          ;406688;2;1
03.01.2015;11:30:00;T704                          ;476076;1;1
03.01.2015;11:30:00;T704                          ;524759;1;1
03.01.2015;11:30:00;T704                          ;685351;2;2
03.01.2015;11:30:00;T704                          ;770161;2;2
03.01.2015;11:30:00;T704                          ;770162;2;2
03.01.2015;11:30:00;T704                          ;770163;2;2
03.01.2015;11:30:00;T704                          ;770164;2;2
03.01.2015;11:30:00;T704                          ;770165;2;2
03.01.2015;11:30:00;T704                          ;770166;2;2
03.01.2015;11:30:00;T704                          ;770167;2;2
03.01.2015;11:30:00;T704                          ;770168;2;2
03.01.2015;11:30:00;T704                          ;778835;1;1
03.01.2015;11:30:00;T704                          ;778836;3;3
03.01.2015;11:30:00;T704                          ;778837;3;3
03.01.2015;11:30:00;T704                          ;778839;1;1
03.01.2015;11:30:00;T704                          ;788716;2;2
03.01.2015;11:30:00;T704                          ;791964;4;4
03.01.2015;11:30:00;T704                          ;791965;4;4
03.01.2015;11:30:00;T704                          ;791966;4;4
03.01.2015;11:30:00;T704                          ;791968;4;4
03.01.2015;11:30:00;T704                          ;791971;4;4
03.01.2015;11:30:00;T704                          ;791976;4;4
03.01.2015;11:30:00;T704                          ;791979;4;4
03.01.2015;11:30:00;T704                          ;791981;4;4
03.01.2015;11:30:00;T704                          ;791983;4;4
03.01.2015;11:30:00;T704                          ;7003096;6;6
03.01.2015;11:30:00;T704                          ;7003097;6;6
03.01.2015;11:30:00;T704                          ;7003098;6;1
03.01.2015;11:30:00;T704                          ;7003099;6;9
03.01.2015;11:30:00;T704                          ;7003100;6;6
03.01.2015;11:30:00;T704                          ;7003101;6;6
03.01.2015;11:30:00;T704                          ;7003102;6;3
03.01.2015;11:30:00;T704                          ;7003320;2;2
03.01.2015;11:30:00;T704                          ;7003325;2;2
03.01.2015;11:30:00;T704                          ;7005583;4;4
03.01.2015;11:30:00;T704                          ;7014558;5;5
03.01.2015;11:30:00;T704                          ;7014560;5;5
03.01.2015;11:30:00;T704                          ;7018285;2;2
03.01.2015;11:30:00;T704                          ;7018286;2;2
03.01.2015;11:30:00;T704                          ;7018302;3;3
03.01.2015;11:30:00;T704                          ;7018326;3;3
03.01.2015;11:30:00;T704                          ;7027719;2;0
03.01.2015;11:30:00;T704                          ;7027730;2;2
03.01.2015;11:30:00;T704                          ;7029513;2;2
03.01.2015;11:30:00;T704                          ;7029514;2;2
03.01.2015;11:30:00;T704                          ;7030118;2;2
03.01.2015;11:30:00;T704                          ;7030664;1;1
03.01.2015;11:30:00;T704                          ;7038733;8;8
03.01.2015;11:30:00;T704                          ;7038734;8;8
03.01.2015;11:30:00;T704                          ;7042244;6;6
03.01.2015;11:30:00;T704                          ;7042508;2;2
03.01.2015;11:30:00;T704                          ;7042509;2;2
03.01.2015;11:30:00;T704                          ;7042510;2;2
03.01.2015;11:30:00;T704                          ;7043108;6;6
03.01.2015;11:30:00;T704                          ;7050423;3;3
03.01.2015;11:30:00;T704                          ;7050429;3;3
03.01.2015;11:30:00;T704                          ;7050440;2;2
03.01.2015;11:30:00;T704                          ;7050441;2;2
03.01.2015;11:30:00;T704                          ;7050442;2;2
03.01.2015;11:30:00;T704                          ;7050443;2;2
03.01.2015;11:30:00;T704                          ;7050445;4;4
03.01.2015;11:30:00;T704                          ;7050449;4;4
03.01.2015;11:30:00;T704                          ;7052710;2;2
03.01.2015;11:30:00;T704                          ;7052712;2;2
03.01.2015;11:30:00;T704                          ;7055376;2;2
03.01.2015;11:30:00;T704                          ;7055377;2;2
03.01.2015;11:30:00;T704                          ;7055380;2;2
03.01.2015;11:30:00;T704                          ;7055382;2;2
03.01.2015;11:30:00;T704                          ;7055383;2;2
03.01.2015;11:30:00;T704                          ;7055384;2;2
03.01.2015;11:30:00;T704                          ;7055385;2;2
03.01.2015;11:30:00;T704                          ;7060094;2;2
03.01.2015;11:30:00;T704                          ;7060096;2;2
03.01.2015;11:30:00;T704                          ;7060097;2;2
03.01.2015;11:30:00;T704                          ;7060098;2;2
03.01.2015;11:30:00;T704                          ;7060100;2;2
03.01.2015;11:30:00;T704                          ;7060101;2;2
03.01.2015;11:30:00;T704                          ;7060341;2;2
03.01.2015;11:30:00;T704                          ;7060342;2;2
03.01.2015;11:30:00;T704                          ;7061184;8;8
03.01.2015;11:30:00;T704                          ;7062003;2;2
03.01.2015;11:30:00;T704                          ;7062005;2;2
03.01.2015;11:30:00;T704                          ;7062007;2;2
03.01.2015;11:30:00;T704                          ;7062008;2;2
03.01.2015;11:30:00;T704                          ;7063534;2;1
03.01.2015;11:30:00;T704                          ;7063535;2;2
03.01.2015;11:30:00;T704                          ;7063536;2;2
03.01.2015;11:30:00;T704                          ;7063537;2;2
03.01.2015;11:30:00;T704                          ;7092754;3;3
03.01.2015;11:30:00;T704                          ;7092880;6;5
04.02.2015;7:30:00;T704                          ;755127;1;1
04.02.2015;7:30:00;T704                          ;786071;1;1
04.02.2015;7:30:00;T704                          ;402543;1;1
04.02.2015;7:30:00;T704                          ;655693;1;1
04.02.2015;7:30:00;T704                          ;755582;1;1
04.02.2015;7:30:00;T704                          ;770167;1;1
04.02.2015;7:30:00;T704                          ;7014098;1;1
04.02.2015;7:30:00;T704                          ;7050060;1;1
04.02.2015;7:30:00;T704                          ;7050899;1;1
04.02.2015;7:30:00;T704                          ;7092905;1;1
04.02.2015;7:30:00;T704                          ;402112;1;1
04.02.2015;7:30:00;T704                          ;402499;1;1
04.02.2015;7:30:00;T704                          ;409111;1;1
04.02.2015;7:30:00;T704                          ;7015057;1;1
04.02.2015;7:30:00;T704                          ;7029225;6;6
31.01.2015;11:30:00;T704                          ;722920;3;3
31.01.2015;11:30:00;T704                          ;499738;6;0
17.01.2015;11:30:00;T704                          ;402310;1;1
17.01.2015;11:30:00;T704                          ;696462;1;1
17.01.2015;11:30:00;T704                          ;761247;1;1
17.01.2015;11:30:00;T704                          ;785818;1;1
